person_id,product_id,label,negative_type
Tia,sugar-snaps-layers-tank#Mint,1,positive
Natalie,the-batwing-tee#Sea,1,positive
Emma,long-sleeve-softly-swinging-bamboo-tee#Oyster,1,positive
Katie,birds-tee-1#Navy,1,positive
Shadae,fundamental-vee-tee#Black,1,positive
Marnee,the-cotton-bamboo-tank#DarkNavy,1,positive
Gemma,on-the-horizon-swing-top-1#Khaki,1,positive
Amanda,the-sleeveless-cross-over-blouse#Salmon,1,positive
Fiona,the-ruffle-sleeve-sweat#KhakiMarle,1,positive
Amanda,the-bell-sleeve-top#Grey,1,positive
Anna,the-long-sleeve-v-neck-tee#Black,1,positive
Laura,the-everyday-shirt#Midnight,1,positive
Chelsea,glasgow-top#Melange,1,positive
Clementine,the-cotton-bamboo-tank#DuckEgg,1,positive
Jess,first-mix-top-1#BlackWhite,1,positive
Amanda,the-essential-pullover#DustyPeach,1,positive
Emma,the-relaxed-long-sleeve-tee#Khaki,1,positive
Maddy,annabelle-sweater#Midnight,1,positive
Marnee,the-cotton-bamboo-tank#Chambray,1,positive
Clementine,sugar-snaps-layers-tank#White,1,positive
Madeline,bertie-top#Black,1,positive
Gemma,under-the-stars-blouse#Petal,1,positive
Fiona,the-luxe-cotton-tunic#White,1,positive
Emma,long-sleeve-check-top#Check,1,positive
Lauren,the-twist-front-top#Navy,1,positive
Palatina,pure-merino-fine-rib-v-neck#Charcoal,1,positive
Natalia,neptune-top-1#PrimBlack,1,positive
Mae-Lee,the-cotton-bamboo-tee#DustyPink,1,positive
Mae-Lee,falling-for-you-cardi#Port,1,positive
Georgia,long-sleeve-softly-swinging-bamboo-tee#DuckEgg,1,positive
Mae-Lee,the-short-sleeve-wrap-jersey-top#Emerald,1,positive
Marnee,falling-for-you-cardi#Dusty,1,positive
Laura,the-drape-tee-1#Black,1,positive
Ljubenka,runaway-top#SoftMint,1,positive
Maddy,the-relaxed-long-sleeve-tee#Pink,1,positive
Chelsea,2-in-1-layered-top-1#NavyWhite,1,positive
Amanda,the-everyday-shirt#Midnight,1,positive
Mae-Lee,softly-swinging-bamboo-tee#Copper,1,positive
Gemma,placement-print-shirt#WhiteNavy,1,positive
Mae-Lee,the-long-sleeve-v-neck-tee#White,1,positive
Maddy,the-sleeveless-cross-over-blouse#Black,1,positive
Jess,the-bonded-cotton-shirt#Pink,1,positive
Fiona,the-slouch-pocket-tee#Stripe,1,positive
Georgia,layer-me-bamboo-rouched-sleeve-tee#Black,1,positive
Palatina,the-essential-pullover#SkyBlue,1,positive
Anna,melbourne-stretch-cardigan#NavyWhtStr,1,positive
Amanda,the-cross-front-spot-blouse#NavySpot,1,positive
Georgia,rising-mist-jumper#Nickel,1,positive
Riina,the-bell-sleeve-top#Grey,1,positive
Georgia,dusk-top#DuskPrint,1,positive
Sophie,long-sleeve-softly-swinging-bamboo-tee#BlueJeans,1,positive
Riina,the-soft-knit-jumper#NavyStripe,1,positive
Stacey,layer-me-bamboo-rouched-sleeve-tee#Fern,1,positive
Alex,the-sleeveless-cross-over-blouse#Black,1,positive
Amanda,the-batwing-tee#FrenchBlue,1,positive
Denniel,the-cut-out-shoulder-blouse#Blue,1,positive
Fiona,the-tie-detail-hoody#FrenchBlue,1,positive
Anna,the-long-sleeve-v-neck-tee#White,1,positive
Georgia,long-sleeve-softly-swinging-bamboo-tee#Cashew,1,positive
Madeline,natural-crossover-knit-1#Stormcloud,1,positive
Gemma,falling-for-you-cardi#Mustard,1,positive
Riina,the-luxe-long-sleeve-tee#GreyMarle,1,positive
Kate,the-everyday-shirt#Cream,1,positive
Riina,the-bamboo-tunic-dress#Khaki,1,positive
Georgia,first-love-kimono-jacket#Stone,1,positive
Gemma,falling-for-you-cardi#Rust,1,positive
Olivia,runaway-top#Sand,1,positive
Fiona,chill-out-slouch-top#GreyMarle,1,positive
Sophia,falling-for-you-cardi#Teal,1,positive
Fiona,foil-spot-tee-1#Navy,1,positive
Mae-Lee,double-layered-top-1#WBlack,1,positive
Clementine,the-cotton-bamboo-tank#DarkNavy,1,positive
Bree,belle-half-sleeve-forgiver-tunic#Apricot,1,positive
Clementine,the-cross-over-blouse#Sunshine,1,positive
Georgia,sugar-snaps-layers-tank#Black,1,positive
Fiona,starry-night-cardi#Chalk,1,positive
Summer,long-sleeve-spot-top#Multispot,1,positive
Fiona,falling-for-you-cardi#Mustard,1,positive
Mercy,belle-satin-shirt#Black,1,positive
Riina,the-panel-hem-top#DenimMarle,1,positive
Palatina,falling-for-you-cardi#Rust,1,positive
Georgia,falling-for-you-cardi-2#WinterRose,1,positive
Laura,the-high-low-drape-tee#Grey,1,positive
Amanda,the-double-layer-top#White,1,positive
Sophia,the-pocket-tee#GreyStripe,1,positive
Fiona,cross-my-heart-bamboo-slouch-tee#White,1,positive
Fiona,long-sleeve-layer-top#White,1,positive
Natalia,the-cosy-cardigan#Grey,1,positive
Summer,cool-breeze-jumper#Dust,1,positive
Jess,natural-overlay-knit#Greybloss,1,positive
Fiona,the-frill-wrap-blouse#Spot,1,positive
Gemma,ryder-cosy-sweater#Blossom,1,positive
Mae-Lee,the-design-fold-tunic-top#PearlBlue,1,positive
Marnee,the-drape-tee-1#Stripe,1,positive
Emma,overlay-tunic-3-pce-set#Emerald,1,positive
Mae-Lee,softly-swinging-bamboo-tee#BlueJeans,1,positive
Jess,the-sleeveless-cross-over-blouse#Mint,1,positive
Mae-Lee,softly-swinging-bamboo-tee#Navy,1,positive
Emma,long-sleeve-softly-swinging-bamboo-tee#BlueJeans,1,positive
Nadine,the-everyday-shirt#Cream,1,positive
Miranda,the-side-ring-detail-blouse-1#Black,1,positive
Mae-Lee,reversible-scoopv-neck-tank#Navy,1,positive
Laura,lola-bell-sleeve-top-ditsy-daisies#Blue,1,positive
Jude,falling-for-you-cardi#Teal,1,positive
Mercy,belle-v-neck-forgiver-tunic#Black,1,positive
Emma,sugar-snaps-layers-tank#SeaGreen,1,positive
Clementine,the-cross-over-blouse#Blue,1,positive
Jess,long-sleeve-softly-swinging-bamboo-tee#DuckEgg,1,positive
Laura,foil-print-top-2#Navy,1,positive
Kate,the-cotton-bamboo-tee#White,1,positive
Jess,belle-mid-length-knit-cardi#Black,1,positive
Gemma,floral-embroidered-jumper#Navy,1,positive
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#BlueJeans,1,positive
Georgia,softly-swinging-bamboo-tee#Cashew,1,positive
Clementine,wrap-me-up-bamboo-top#Black,1,positive
Chelsea,falling-for-you-cardi#Navy,1,positive
Natalie,the-wrap-jersey-top#JetBlack,1,positive
Natalia,the-contrast-knit-1#Sage,1,positive
Maddy,the-sleeveless-cross-over-blouse#Chambray,1,positive
Mae-Lee,for-the-frill-top#Ivory,1,positive
Anna,melbourne-stretch-cardigan#Black,1,positive
Gemma,foil-striped-2-in-1-top#Blue,1,positive
Sophie,the-everyday-shirt#Midnight,1,positive
Anna Maria,the-cross-over-top#GreyStripe,1,positive
Alex,the-cotton-bamboo-tee#DuckEgg,1,positive
Katie,silver-cross-sweater#Silver,1,positive
Fiona,long-sleeve-softly-swinging-bamboo-tee#Navy,1,positive
Palatina,falling-for-you-cardi#Navy,1,positive
Tia,softly-swinging-bamboo-tee#Copper,1,positive
Fiona,the-tie-front-tank#White,1,positive
Denniel,the-short-sleeve-wrap-jersey-top#Blue,1,positive
Laura,the-cotton-bamboo-tank#DarkNavy,1,positive
Riina,the-stitch-v-neck-knit#PinkMarle,1,positive
Mae-Lee,the-cross-over-blouse#Mint,1,positive
Amanda,the-everyday-shirt#Cream,1,positive
Chelsea,the-cotton-bamboo-ls-top#NavyStripe,1,positive
Tia,sugar-snaps-layers-tank#SeaGreen,1,positive
Emma,longline-cardigan-2#Pink,1,positive
Sophie,the-cross-over-top#GreyStripe,1,positive
Madeline,llama-long-sleeve-shirt#Mustard,1,positive
Marnee,falling-for-you-tunic#Rust,1,positive
Miranda,the-define-flute-sleeve-blouse#White,1,positive
Tia,sugar-snaps-layers-tank#DuckEgg,1,positive
Riina,napoleon-top-1#NemoBlue,1,positive
Denniel,the-batwing-tee#Stone,1,positive
Rosaline,roll-with-me-jumper#Chalk,1,positive
Miranda,the-cape-jersey-top#DarkNavy,1,positive
Nadine,merino-boyfriend-cardigan#MelangeStr,1,positive
Ljubenka,long-sleeve-tee-2#NavyWhite,1,positive
Olivia,runaway-top#SoftMint,1,positive
Laura,falling-for-you-cardi#Black,1,positive
Amanda,the-tie-layering-knit#Grey,1,positive
Olivia,sugar-snaps-layers-tank#White,1,positive
Maddy,the-relaxed-long-sleeve-tee#Black,1,positive
Jess,silver-dot-tie-sleeve-blouse#SilverDotP,1,positive
Laura,jade-kimono-kaleidoscope#Blue,1,positive
Emma,long-sleeve-softly-swinging-bamboo-tee#Black,1,positive
Marnee,wrap-me-up-bamboo-top#BlueJeans,1,positive
Mae-Lee,nuzuri-longline-cardi#Forest,1,positive
Perrie,marjorie-tie-blouse#BluePrint,1,positive
Maddy,saba-top-2#Catus,1,positive
Fiona,falling-for-you-cardi#Navy,1,positive
Jess,natural-extra-fine-sweater#Snowgum,1,positive
Summer,nova-lux-long-sleeve-tie-top-1#CloudDance,1,positive
Chelsea,the-drape-tee-1#White,1,positive
Tia,wildflower-shirt#White,1,positive
Georgia,batty-about-you-cotton-tee#BlkWhite,1,positive
Monique,the-cotton-bamboo-tank#White,1,positive
Natalia,the-tie-layering-knit#Grey,1,positive
Charlotte,natural-classic-cardigan#Pebble,1,positive
Sophia,the-shoulder-tie-top#Black,1,positive
Jess,long-sleeve-softly-swinging-bamboo-tee#Smoke,1,positive
Fiona,natural-cosy-sweater#Rosered,1,positive
Ljubenka,belle-tie-neck-blouse-tee#White,1,positive
Alex,the-cross-over-blouse#White,1,positive
Anna,the-drape-tee-1#White,1,positive
Tia,the-cross-over-blouse#Mint,1,positive
Mae-Lee,softly-swinging-bamboo-tee#White,1,positive
Fiona,belle-v-neck-forgiver-tunic#DenimMarl,1,positive
Anna,melbourne-stretch-cardigan#Navy,1,positive
Chelsea,the-reversible-cowl-neck-top-2#Ocean,1,positive
Jess,the-cotton-bamboo-tank#Moonbeam,1,positive
Georgia,softly-swinging-bamboo-singlet#BlueJean,1,positive
Amanda,the-daily-essential-jumper#Grey,1,positive
Laura,hannah-tee-1#Black,1,positive
Charlotte,natural-waterfall-cardigan#Fallendust,1,positive
Stacey,the-bell-sleeve-top#BlkStripe,1,positive
Sophia,the-shoulder-tie-top#Navy,1,positive
Laura,milan-stretch-top#Navy,1,positive
Marnee,the-drape-tee-1#White,1,positive
Summer,capri-tank-3#NavyStripe,1,positive
Clementine,the-sleeveless-cross-over-blouse#Black,1,positive
Perrie,the-everyday-shirt#Black,1,positive
Riina,the-relaxed-long-sleeve-tee#Navy,1,positive
Marnee,softly-swinging-bamboo-tee#Black,1,positive
Anna,milan-stretch-top#Navy,1,positive
Laura,the-cut-out-shoulder-blouse#White,1,positive
Chelsea,york-linen-blend-top#BurntOrang,1,positive
Lucy,the-batwing-tee#Sea,1,positive
Stefania,the-relaxed-batwing-top#PeachRose,1,positive
Sophie,long-sleeve-softly-swinging-bamboo-tee#Black,1,positive
Summer,square-nk-fray-trim-top#Denim,1,positive
Maddy,the-cotton-bamboo-tank#Moonbeam,1,positive
Gemma,eco-78-long-cardigan#DarkGreyM,1,positive
Stacey,contrast-pocket-tunic#Pinkpocket,1,positive
Natalia,the-define-flute-sleeve-blouse#Black,1,positive
Summer,nova-lux-long-sleeve-tie-top-1#SimplyGree,1,positive
Tia,the-cut-out-shoulder-blouse#Silver,1,positive
Marnee,the-button-up-swing-tunic#Wine,1,positive
Gemma,moonlight-kisses-bamboo-tee#Black,1,positive
Amanda,the-oversize-knit#GreyMarle,1,positive
Madeline,aigli-top#White,1,positive
Ljubenka,the-cross-over-blouse#Sunshine,1,positive
Emma,sugar-snaps-layers-tank#White,1,positive
Monique,the-stella-tee#Marine,1,positive
Chelsea,the-oversized-cotton-blend-shirt#Sand,1,positive
Nadine,the-everyday-shirt#Pink,1,positive
Summer,emerald-knit#Emerald,1,positive
Summer,napoleon-top-1#NemoBlue,1,positive
Jess,belle-flocked-tunic#Pale%20Blue,1,positive
Marnee,softly-swinging-bamboo-tee#Blush,1,positive
Natalia,bodega-knit#Moss,1,positive
Amanda,the-panel-luxe-top#SilvWhite,1,positive
Jess,everyday-linen-tunic#BotanicalB,1,positive
Fiona,belle-v-neck-forgiver-tunic#BlueMarle,1,positive
Riina,the-roll-neck-sweater#Natural,1,positive
Georgia,to-the-beat-of-the-drum-kimono#Leaf,1,positive
Fiona,the-reversible-cowl-neck-top-1#White,1,positive
Perrie,shirt-in-a-box#Silver,1,positive
Jess,belle-v-neck-forgiver-tunic#Navy,1,positive
Marnee,falling-for-you-tunic#Black,1,positive
Mae-Lee,the-drape-tee-1#White,1,positive
Nadine,the-everyday-shirt#Black,1,positive
Summer,fundamental-split-hoodie#Pink,1,positive
Tia,the-everyday-shirt#Black,1,positive
Georgia,layer-me-bamboo-rouched-sleeve-tee#Fern,1,positive
Marnee,the-relaxed-long-sleeve-tee#Navy,1,positive
Grazi,germaine-blouse#Pearl,1,positive
Mae-Lee,the-batwing-tee#FrenchBlue,1,positive
Jess,the-v-split-blouse#Salmon,1,positive
Sophie,the-daily-cross-over-top#PinkPrint,1,positive
Fiona,the-contrast-detail-top#Ivory,1,positive
Georgia,falling-for-you-cardi#Dusty,1,positive
Fiona,summer-haze-top#Teal,1,positive
Laura,the-drape-tee-1#Navy,1,positive
Anna,the-everyday-shirt#Pink,1,positive
Georgia,layer-me-bamboo-rouched-sleeve-tee#White,1,positive
Chelsea,falling-for-you-cardi#Khaki,1,positive
Sophia,falling-for-you-cardi#Khaki,1,positive
Marnee,walk-in-the-park-cardi#Sand,1,positive
Sophia,the-linen-tie-sleeve-top#GreyMarle,1,positive
Fiona,the-double-layer-top#White,1,positive
Jess,layer-me-bamboo-rouched-sleeve-tee#Fern,1,positive
Shadae,st-helens-henley-tee#Sapphire,1,positive
Fiona,the-cosy-cardigan#Grey,1,positive
Lisa,frill-sleeve-top-1#LeafPrint,1,positive
Lisa,the-boat-neck-top#Black,1,positive
Fiona,cool-breeze-jumper#Dust,1,positive
Ljubenka,belle-half-sleeve-forgiver-tunic#BlueBonnet,1,positive
Jess,cotton-stripe-cardi-with-pockets#White,1,positive
Mae-Lee,belle-v-neck-forgiver-tunic#Charcoal,1,positive
Marnee,the-drape-tee-1#Black,1,positive
Clementine,sugar-snaps-layers-tank#PeachyKeen,1,positive
Riina,the-zip-front-blouse#Khaki,1,positive
Marnee,long-sleeve-softly-swinging-bamboo-tee#White,1,positive
Mae-Lee,the-printed-v-split-top#Natural,1,positive
Summer,contrast-pocket-tunic#Pinkpocket,1,positive
Monique,reversible-scoopv-neck-tank#Black,1,positive
Natalie,the-long-sleeve-v-neck-tee#Black,1,positive
Natalia,the-define-flute-sleeve-blouse#White,1,positive
Sophie,the-relaxed-long-sleeve-tee#White,1,positive
Anna,the-cross-over-blouse#Red,1,positive
Natalia,lavaux-bell-sleeve#Mustard,1,positive
Fiona,roll-with-me-jumper#Chalk,1,positive
Laura,the-roll-neck-sleeveless-top-1#Black,1,positive
Tia,softly-swinging-bamboo-tee#Black,1,positive
Summer,rama-top#Stonewash,1,positive
Monique,double-layered-top-1#WSilver,1,positive
Georgia,sugar-snaps-throw-jacket#Duckegg,1,positive
Chesska,coogee-shirt#White,1,positive
Laura,belle-v-neck-forgiver-tunic#Navy,1,positive
Mae-Lee,belle-lace-trim-tee#GreyMarle,1,positive
Emma,crushed-top#Blue,1,positive
Chelsea,the-cross-over-poncho#Navy,1,positive
Ljubenka,belle-flocked-tunic#Pale%20Blue,1,positive
Natalia,lola-bell-sleeve-top-entangled-vines#Gold,1,positive
Chelsea,milan-34-sleeve-1#Melange,1,positive
Monique,yvette-blouse#Black,1,positive
Alex,the-short-sleeve-wrap-jersey-top#NavyWhite,1,positive
Jess,long-sleeve-ruffle-shirt#Black,1,positive
Mercy,belle-cowl-swing-sweater#Green,1,positive
Tia,the-drape-tee-1#Stripe,1,positive
Gemma,kimberly-spliced-top#Black,1,positive
Laura,the-everyday-shirt#Black,1,positive
Fiona,the-daily-essential-jumper#Grey,1,positive
Laura,delicado-top#White,1,positive
Chelsea,cross-over-top-with-pocket#BlackWhite,1,positive
Anna,the-drape-tee-1#Stripe,1,positive
Mae-Lee,belle-half-sleeve-forgiver-tunic#Apricot,1,positive
Laura,the-sleeveless-cross-over-blouse#Cobalt,1,positive
Kate,the-cross-over-blouse#Sunshine,1,positive
Alex,the-cotton-bamboo-tee#BlueJeans,1,positive
Georgia,softly-swinging-bamboo-tee#Navy,1,positive
Laura,the-batwing-tee#Stone,1,positive
Natalie,sugar-snaps-layers-tank#Mint,1,positive
Anna,the-batwing-tee#Black,1,positive
Mercy,belle-tie-front-shirt#Black,1,positive
Fiona,the-blouson-sleeve-jumper#Grey,1,positive
Miranda,the-french-cuff-shirt#White,1,positive
Ljubenka,the-cotton-bamboo-tank#White,1,positive
Summer,haze-swing-top#OffWhite,1,positive
Amanda,the-midi-waterfall-cardi#BlueMarle,1,positive
Sophia,falling-for-you-cardi#Dusty,1,positive
Emma,everyday-linen-tunic#BotanicalB,1,positive
Jess,belle-petal-print-top#Petal,1,positive
Laura,the-cross-over-blouse#Mint,1,positive
Sophie,the-relaxed-long-sleeve-tee#Khaki,1,positive
Laura,the-cross-over-blouse#Blue,1,positive
Fiona,the-essential-layering-tee#Ink,1,positive
Anna,the-cut-out-shoulder-blouse#Black,1,positive
Fiona,long-sleeve-softly-swinging-bamboo-tee#Copper,1,positive
Laura,softly-swinging-bamboo-tee#Copper,1,positive
Maddy,the-cotton-bamboo-tank#DuckEgg,1,positive
Jess,the-sleeveless-cross-over-blouse#Salmon,1,positive
Laura,jade-kimono-sweet-blossoms#Blue,1,positive
Laura,the-everyday-shirt#Cream,1,positive
Amanda,the-on-or-off-the-shoulder-top#Pink,1,positive
Louise,ponte-spot-top#BlackWhite,1,positive
Sophia,falling-for-you-cardi#GreyMarle,1,positive
Georgia,sugar-snaps-layers-tank#Blue,1,positive
Laura,the-double-layer-top#Black,1,positive
Stefania,the-relaxed-long-sleeve-tee#White,1,positive
Ljubenka,the-cross-over-blouse#RoyalBlue,1,positive
Summer,knit-hoodie-1#Sage,1,positive
Fiona,square-peg-pullover#SilverMix,1,positive
Jess,daisy-top-1#BrightBlue,1,positive
Anna,belle-half-sleeve-forgiver-tunic#FlamPink,1,positive
Madeline,layered-top-2#White,1,positive
Marnee,softly-falling-bamboo-tunic#White,1,positive
Summer,sky-jumper-1#Clouds,1,positive
Ljubenka,the-cut-out-shoulder-blouse#Silver,1,positive
Natalie,sugar-snaps-layers-tank#DuckEgg,1,positive
Kate,sugar-snaps-layers-tank#SeaGreen,1,positive
Fiona,the-blouson-sleeve-jumper#Navy,1,positive
Jude,crossing-the-plains-sweater-1#Indigo,1,positive
Natalie,the-everyday-shirt#Midnight,1,positive
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#Cashew,1,positive
Gemma,sequin-cross-2-in-1-top#Khaki,1,positive
Maddy,the-cut-out-shoulder-blouse#Clay,1,positive
Palatina,luxe-shirt#Black,1,positive
Katie,elcos-top#LightGrey,1,positive
Marnee,softly-swinging-bamboo-tee#TeaRose,1,positive
Madeline,natural-cosy-sweater#Rosered,1,positive
Kate,the-cotton-bamboo-tee#BlueJeans,1,positive
Chesska,gloria-applique-crew#Charcoal,1,positive
Riina,the-longline-cardi-1#Nude,1,positive
Georgia,for-the-frill-top#Ivory,1,positive
Amanda,the-layered-cross-over-top#Black,1,positive
Natalia,the-twist-hem-jumper#DenimMarle,1,positive
Denniel,the-cotton-bamboo-tee#BlueJeans,1,positive
Kate,the-sleeveless-cross-over-blouse#Sunshine,1,positive
Madeline,natural-cropped-sleeve-knit#Cloudcover,1,positive
Laura,the-cotton-bamboo-ls-top#Black,1,positive
Ljubenka,cross-my-heart-sweater#Regal,1,positive
Fiona,the-pocket-tee#GreyStripe,1,positive
Amanda,the-contrast-knit-1#Navy,1,positive
Fiona,lola-bell-sleeve-top-entangled-vines#Gold,1,positive
Jude,falling-for-you-cardi#Navy,1,positive
Emma,belle-flute-sleeve-tee#Navy,1,positive
Amanda,the-cotton-blend-stripe-jumper#BlueStripe,1,positive
Summer,wonderland-blouse#Ink,1,positive
Riina,the-relaxed-long-sleeve-tee#Black,1,positive
Lauren,sugar-snaps-throw-jacket#Duckegg,1,positive
Shadae,monaco-knot-top#HeatheGrey,1,positive
Chelsea,weekend-cardigan#Black,1,positive
Jess,the-cotton-bamboo-tee#DuckEgg,1,positive
Stefania,the-relaxed-long-sleeve-tee#Black,1,positive
Mae-Lee,belle-v-neck-forgiver-tunic#Scarlett,1,positive
Summer,nova-lux-long-sleeve-tie-top-1#NightSky,1,positive
Stefania,the-zip-detail-jacket#Grey,1,positive
Palatina,the-boat-neck-top#Navy,1,positive
Jess,belle-nautical-applique-tee#BlueStripe,1,positive
Chelsea,bird-print-jumper#Navy,1,positive
Tia,the-cross-over-blouse#Black,1,positive
Fiona,the-boat-neck-top-1#NavyWhite,1,positive
Jess,wrap-me-up-bamboo-top#BlueJeans,1,positive
Marnee,to-the-beat-of-the-drum-kimono#Leaf,1,positive
Tia,softly-swinging-bamboo-tee#Blush,1,positive
Natalia,crosses-jumper#xmyheart,1,positive
Jess,long-sleeve-softly-swinging-bamboo-tee#Storm,1,positive
Georgia,softly-swinging-bamboo-tee#Jewel,1,positive
Marnee,falling-for-you-top#Blue,1,positive
Laura,the-slouch-pocket-tee#Stripe,1,positive
Gemma,art-deco-print-top#NavyWhite,1,positive
Chelsea,falling-for-you-cardi#Port,1,positive
Fiona,falling-for-you-cardi#Dusty,1,positive
Ljubenka,belle-v-neck-forgiver-tunic#Tobacco,1,positive
Shadae,sadie-crew#GreyMarle,1,positive
Laura,crossing-the-plains-sweater-1#Indigo,1,positive
Tia,softly-swinging-bamboo-tee#Chambray,1,positive
Sophia,billow-top#Black,1,positive
Marnee,summer-haze-top#Teal,1,positive
Marnee,the-bamboo-tunic-dress#Khaki,1,positive
Marnee,pocket-shirt-1#Ivory,1,positive
Jess,linen-cotton-shirt#White,1,positive
Riina,the-contrast-panel-top#SageStripe,1,positive
Emma,the-pocket-tee#NavyStripe,1,positive
Maddy,the-cross-over-blouse#Blue,1,positive
Summer,cherrington-top#GreyRose,1,positive
Clementine,sugar-snaps-layers-tank#NewBeige,1,positive
Amanda,the-tie-front-tank#Navy,1,positive
Mae-Lee,falling-for-you-cardi#Black,1,positive
Anna Maria,the-textured-spot-top#Pink,1,positive
Clementine,still-the-one-ruffle-blouse#Spot,1,positive
Katie,layered-stripe-top#PinkStripe,1,positive
Lucy,the-batwing-tee#Stone,1,positive
Clementine,the-on-or-off-the-shoulder-top#Pink,1,positive
Jude,contrast-stripe-sweater#Pockets,1,positive
Nikki,rika-top#BatikTile,1,positive
Clementine,the-cross-over-blouse#Black,1,positive
Fiona,chill-out-slouch-top#Mustard,1,positive
Marnee,the-relaxed-long-sleeve-tee#White,1,positive
Marnee,softly-swinging-bamboo-tee#BlueJeans,1,positive
Shadae,fundamental-rib-long-sleeve-tee#Black,1,positive
Monique,the-crossover-2-way-blouse#Black,1,positive
Fiona,foil-print-top-2#Navy,1,positive
Emma,the-pocket-tee#GreyStripe,1,positive
Mae-Lee,the-sleeveless-cross-over-blouse#Chambray,1,positive
Anna,the-everyday-shirt#Rose,1,positive
Miranda,the-printed-side-ring-detail-blouse#Block,1,positive
Marnee,softly-swinging-bamboo-tee#Navy,1,positive
Anna,belle-half-sleeve-forgiver-tunic#BlueBonnet,1,positive
Riina,the-box-top#Blush,1,positive
Chesska,soho-ruffle-jumper#OatmealMar,1,positive
Maddy,the-long-sleeve-scoop-neck-tee#Black,1,positive
Chelsea,pure-merino-fine-rib-v-neck#Charcoal,1,positive
Laura,the-sleeveless-cross-over-blouse#Chambray,1,positive
Anna Maria,the-twist-front-top#Grey,1,positive
Marnee,on-the-open-road-maxi-shirt#DarkOchre,1,positive
Mae-Lee,baobab-sweater#Bark,1,positive
Maddy,the-batwing-tee#Black,1,positive
Amanda,the-twist-hem-jumper#DenimMarle,1,positive
Amanda,the-dobby-sleeve-tee#White,1,positive
Lauren,belle-mesh-cardi#Black,1,positive
Amanda,the-panel-hem-top#Khaki,1,positive
Maddy,the-relaxed-long-sleeve-tee#White,1,positive
Laura,the-short-sleeve-wrap-jersey-top#Blue,1,positive
Nadine,heartmade-sweater#Rust,1,positive
Sophie,natural-crossover-knit-1#Stormcloud,1,positive
Marnee,skipping-stones-tunic#Forest,1,positive
Anna,bella-ls-tee#GreenWhite,1,positive
Marnee,the-cotton-bamboo-tank#DuckEgg,1,positive
Jess,the-batwing-tee#Sea,1,positive
Emma,jade-kimono-sweet-blossoms#Blue,1,positive
Laura,maui-stretch-tee#NavyWhtStr,1,positive
Anna,the-sleeveless-cross-over-blouse#Chambray,1,positive
Lisa,partly-cloudy-knit#PawPaw,1,positive
Anna,the-short-sleeve-wrap-jersey-top#Black,1,positive
Summer,nature-ls-top#BlueGum,1,positive
Mae-Lee,relaxed-top-1#FloraStrip,1,positive
Jess,marjorie-tie-blouse#BluePrint,1,positive
Alex,the-sleeveless-cross-over-blouse#Mint,1,positive
Clementine,sugar-snaps-layers-tank#DuckEgg,1,positive
Sophia,the-box-top#Khaki,1,positive
Gemma,sand-queen-throw-blouse#Fleur,1,positive
Lauren,drama-top#BlackGrey,1,positive
Clementine,natural-extra-fine-sweater#Snowgum,1,positive
Riina,the-shoulder-tie-top#White,1,positive
Laura,frill-me-tie-throw-on#WhiteBlk,1,positive
Tia,sugar-snaps-layers-tank#Black,1,positive
Laura,the-wrap-jersey-top#Charcoal,1,positive
Gemma,foil-2-in-1-spot-top#Charcoal,1,positive
Summer,fundamental-vee-tee#Navy,1,positive
Monique,reversible-scoopv-neck-tank#Navy,1,positive
Chelsea,falling-for-you-cardi#Black,1,positive
Jess,sugar-snaps-layers-tank#Mint,1,positive
Jess,softly-swinging-bamboo-tee#Navy,1,positive
Chelsea,the-reversible-cowl-neck-top-1#Black,1,positive
Mercy,aztec-cardigan#BlackIvory,1,positive
Katie,long-sleeve-ruffle-shirt#Black,1,positive
Gemma,napoleon-top-1#NemoRed,1,positive
Laura,high-street-knit#NavyStripe,1,positive
Riina,the-dobby-sleeve-tee#White,1,positive
Fiona,the-shoulder-tie-top#Black,1,positive
Fiona,sugar-snaps-round-neck-layer-tank#DuckEgg,1,positive
Fiona,sugar-snaps-round-neck-layer-tank#Black,1,positive
Natalie,the-long-sleeve-v-neck-tee#White,1,positive
Tia,vivian-blouse#Check,1,positive
Mae-Lee,the-short-sleeve-wrap-jersey-top#Blue,1,positive
Palatina,sky-shirt#Clouds,1,positive
Marnee,softly-falling-bamboo-tunic#Copper,1,positive
Jude,pattern-tunic-1#Lattice,1,positive
Laura,softly-swinging-bamboo-singlet#Cashew,1,positive
Riina,the-colour-block-pullover#Sage,1,positive
Sophia,the-boat-neck-top#Black,1,positive
Ljubenka,softly-swinging-bamboo-tee#Storm,1,positive
Gemma,animal-button-up-shirt#KhakiPrint,1,positive
Summer,the-excess-shirt#Pearl,1,positive
Gemma,driftwood-gathering-blouse#Khaki,1,positive
Clementine,the-frill-detail-blouse#Chambray,1,positive
Laura,the-double-layer-top#White,1,positive
Riina,rory-spliced-zip-hoodie#Silver,1,positive
Summer,circles-knit#Plum,1,positive
Jess,the-cut-out-shoulder-blouse#Clay,1,positive
Olivia,the-sleeveless-cross-over-blouse#Salmon,1,positive
Amanda,the-shoulder-tie-top#Navy,1,positive
Lauren,sugar-snaps-throw-jacket#White,1,positive
Mae-Lee,softly-swinging-bamboo-tee#Chambray,1,positive
